,index,file,date,bathym_mean,bathym_q25,bathym_q10,milemarker,segment_id,water_elev,geometry,bathym_fixing,bathym_fixed,depth,year
573,1052,LM_15_CVB_20200424_CS_6094_6146_w_datum.gpkg,2020-04-24 00:00:00+00:00,-98.41041564941406,-105.58349990844728,-117.1943359375,611.0,51,117.06970351550824,"POLYGON ((-90.945240947708 34.01493442761919, -90.88221901038226 34.01493442761919, -90.88221901038226 34.05969400008622, -90.945240947708 34.05969400008622, -90.945240947708 34.01493442761919))",98.41041564941406,98.41041564941406,18.659287866094175,2020
574,1053,LM_15_CVB_20200425_CS_6060_6158_w_datum.gpkg,2020-04-25 00:00:00+00:00,-78.83820343017578,-95.14766693115234,-103.54700164794922,609.0,51,116.04722395941108,"POLYGON ((-90.99516323810006 34.00382645364105, -90.91301623462108 34.00382645364105, -90.91301623462108 34.072659268703894, -90.99516323810006 34.072659268703894, -90.99516323810006 34.00382645364105))",78.83820343017578,78.83820343017578,37.2090205292353,2020
575,1054,LM_15_CVB_20200426_CS_6012_6072_w_datum.gpkg,2020-04-26 00:00:00+00:00,-77.01081848144531,-89.67349815368652,-94.70099639892578,604.0,51,113.49102506916822,"POLYGON ((-91.07757741875155 33.979407135375524, -90.97925152808413 33.979407135375524, -90.97925152808413 34.022537637881925, -91.07757741875155 34.022537637881925, -91.07757741875155 33.979407135375524))",77.01081848144531,77.01081848144531,36.480206587722904,2020
576,1056,LM_15_CVB_20200427_CS_MB_5938_5943_w_datum.gpkg,2020-04-27 00:00:00+00:00,-54.52281188964844,-60.28595733642578,-66.24237976074218,594.0,52,108.37862728868248,"POLYGON ((-91.02915943085796 33.909469879208466, -91.0165879083136 33.909469879208466, -91.0165879083136 33.919291103628765, -91.02915943085796 33.919291103628765, -91.02915943085796 33.909469879208466))",54.52281188964844,54.52281188964844,53.85581539903404,2020
577,1055,LM_15_CVB_20200427_CS_6000_6022_w_datum.gpkg,2020-04-27 00:00:00+00:00,-70.23735809326172,-80.43433570861816,-89.30099487304688,601.0,52,111.95730573502247,"POLYGON ((-91.09445717327854 33.964849832069234, -91.06261808787988 33.964849832069234, -91.06261808787988 33.994850048484274, -91.09445717327854 33.994850048484274, -91.09445717327854 33.964849832069234))",70.23735809326172,70.23735809326172,41.719947641760754,2020
578,1057,LM_15_CVB_20200428_CS_MB_5998_6000_w_datum.gpkg,2020-04-28 00:00:00+00:00,-76.32459259033203,-85.40675354003906,-89.93380737304688,600.0,52,111.44606595697392,"POLYGON ((-91.09606946493767 33.96172906227813, -91.07629354111441 33.96172906227813, -91.07629354111441 33.969876368030924, -91.09606946493767 33.969876368030924, -91.09606946493767 33.96172906227813))",76.32459259033203,76.32459259033203,35.121473366641894,2020
579,1059,LM_15_CVB_20200429_CS_MB_5993_5998_w_datum.gpkg,2020-04-29 00:00:00+00:00,-62.17037963867188,-81.67587471008301,-92.8607452392578,599.0,52,110.93482617892532,"POLYGON ((-91.09558547773229 33.95543083593533, -91.07353531713662 33.95543083593533, -91.07353531713662 33.96407374340182, -91.09558547773229 33.96407374340182, -91.09558547773229 33.95543083593533))",62.17037963867188,62.17037963867188,48.76444654025344,2020
580,1058,LM_15_CVB_20200429_CS_MB_5943_5948_w_datum.gpkg,2020-04-29 00:00:00+00:00,-57.4257926940918,-68.184326171875,-74.91681213378907,595.0,52,108.88986706673104,"POLYGON ((-91.0266772415793 33.9166188503613, -91.01075703923257 33.9166188503613, -91.01075703923257 33.92689772223363, -91.0266772415793 33.92689772223363, -91.0266772415793 33.9166188503613))",57.4257926940918,57.4257926940918,51.464074372639246,2020
581,1060,LM_15_CVB_20200430_CS_MB_5948_6000_w_datum.gpkg,2020-04-30 00:00:00+00:00,-101.72642517089844,-108.35433197021484,-111.65966796875,595.0,52,108.88986706673104,"POLYGON ((-91.02768208959439 33.923283329637044, -91.00539473364397 33.923283329637044, -91.00539473364397 33.940537632108025, -91.02768208959439 33.940537632108025, -91.02768208959439 33.923283329637044))",101.72642517089844,101.72642517089844,7.163441895832605,2020
582,1061,LM_15_CVB_20200430_CS_MB_5988_5993_w_datum.gpkg,2020-04-30 00:00:00+00:00,-46.54490280151367,-52.35824680328369,-64.14619102478028,599.0,52,110.93482617892532,"POLYGON ((-91.08725253573247 33.95001248792521, -91.06972359169683 33.95001248792521, -91.06972359169683 33.95896559234944, -91.08725253573247 33.95896559234944, -91.08725253573247 33.95001248792521))",46.54490280151367,46.54490280151367,64.38992337741165,2020
583,925,LM_14_VBO_20200430_CS_5902_5938_w_datum.gpkg,2020-04-30 00:00:00+00:00,-78.18917083740234,-83.91814422607422,-86.91766357421875,592.0,53,107.35614773258531,"POLYGON ((-91.07354942575465 33.86822833835263, -91.02143946145603 33.86822833835263, -91.02143946145603 33.92535595209749, -91.07354942575465 33.92535595209749, -91.07354942575465 33.86822833835263))",78.18917083740234,78.18917083740234,29.16697689518297,2020
584,926,LM_14_VBO_20200501_CS_5852_5900_w_datum.gpkg,2020-05-01 00:00:00+00:00,-76.62455749511719,-95.15767669677734,-103.40766143798828,588.0,53,105.31118862039102,"POLYGON ((-91.07512038702568 33.801125319660635, -91.03643871464786 33.801125319660635, -91.03643871464786 33.86960230514498, -91.07512038702568 33.86960230514498, -91.07512038702568 33.801125319660635))",76.62455749511719,76.62455749511719,28.686631125273834,2020
585,1063,LM_15_CVB_20200501_CS_MB_5978_5983_w_datum.gpkg,2020-05-01 00:00:00+00:00,-66.93474578857422,-92.53826522827148,-107.50327911376954,598.0,52,110.42358640087676,"POLYGON ((-91.06795797270465 33.94537296835603, -91.05533022073763 33.94537296835603, -91.05533022073763 33.95502574131265, -91.06795797270465 33.95502574131265, -91.06795797270465 33.94537296835603))",66.93474578857422,66.93474578857422,43.48884061230254,2020
586,1064,LM_15_CVB_20200501_CS_MB_5983_5988_w_datum.gpkg,2020-05-01 00:00:00+00:00,-39.643287658691406,-41.97117900848389,-56.6206111907959,599.0,52,110.93482617892532,"POLYGON ((-91.07841518105917 33.94879950450738, -91.06380255663431 33.94879950450738, -91.06380255663431 33.95670844989973, -91.07841518105917 33.95670844989973, -91.07841518105917 33.94879950450738))",39.643287658691406,39.643287658691406,71.29153852023391,2020
587,1062,LM_15_CVB_20200501_CS_MB_5953_5958_w_datum.gpkg,2020-05-01 00:00:00+00:00,-104.35183715820312,-108.25100708007812,-111.16651611328123,596.0,52,109.40110684477962,"POLYGON ((-91.0294754752762 33.92931748851666, -91.01225075201847 33.92931748851666, -91.01225075201847 33.94376571463409, -91.0294754752762 33.94376571463409, -91.0294754752762 33.92931748851666))",104.35183715820312,104.35183715820312,5.049269686576494,2020
588,1065,LM_15_CVB_20200502_CS_MB_5958_5963_w_datum.gpkg,2020-05-02 00:00:00+00:00,-102.36468505859376,-107.4290008544922,-109.46714401245116,596.0,52,109.40110684477962,"POLYGON ((-91.03633282888501 33.934349523927175, -91.02015140926127 33.934349523927175, -91.02015140926127 33.947107671802364, -91.03633282888501 33.947107671802364, -91.03633282888501 33.934349523927175))",102.36468505859376,102.36468505859376,7.036421786185855,2020
589,1066,LM_15_CVB_20200502_CS_MB_5973_5978_w_datum.gpkg,2020-05-02 00:00:00+00:00,-81.99939727783203,-92.97044372558594,-95.13456573486329,598.0,52,110.42358640087676,"POLYGON ((-91.05993756576977 33.945008958191146, -91.04718254052926 33.945008958191146, -91.04718254052926 33.95293427302522, -91.05993756576977 33.95293427302522, -91.05993756576977 33.945008958191146))",81.99939727783203,81.99939727783203,28.424189123044727,2020
590,927,LM_14_VBO_20200502_CS_5820_5864_w_datum.gpkg,2020-05-02 00:00:00+00:00,-74.47750854492188,-87.3852767944336,-90.86349487304688,584.0,54,103.1013802221047,"POLYGON ((-91.07887886339589 33.77363363296604, -91.03116084143335 33.77363363296604, -91.03116084143335 33.811729641481506, -91.07887886339589 33.811729641481506, -91.07887886339589 33.77363363296604))",74.47750854492188,74.47750854492188,28.62387167718282,2020
591,1067,LM_15_CVB_20200503_CS_MB_5963_5968_w_datum.gpkg,2020-05-03 00:00:00+00:00,-99.08848571777344,-104.45523643493652,-106.39342880249023,596.0,52,109.40110684477962,"POLYGON ((-91.04206405416332 33.938545014448906, -91.02917857660576 33.938545014448906, -91.02917857660576 33.94953180222267, -91.04206405416332 33.94953180222267, -91.04206405416332 33.938545014448906))",99.08848571777344,99.08848571777344,10.312621127006182,2020
592,1068,LM_15_CVB_20200503_CS_MB_5968_5973_w_datum.gpkg,2020-05-03 00:00:00+00:00,-96.62985229492188,-98.7385025024414,-101.76520538330078,597.0,52,109.91234662282818,"POLYGON ((-91.05030297067054 33.941601334767704, -91.03767579453137 33.941601334767704, -91.03767579453137 33.95147139648627, -91.05030297067054 33.95147139648627, -91.05030297067054 33.941601334767704))",96.62985229492188,96.62985229492188,13.282494327906306,2020
593,928,LM_14_VBO_20200503_CS_5810_5824_w_datum.gpkg,2020-05-03 00:00:00+00:00,-68.99150085449219,-77.45925521850586,-79.05850219726562,582.0,54,102.77168164992068,"POLYGON ((-91.09873261783207 33.770123993588605, -91.06917123541452 33.770123993588605, -91.06917123541452 33.80693128232914, -91.09873261783207 33.80693128232914, -91.09873261783207 33.770123993588605))",68.99150085449219,68.99150085449219,33.78018079542849,2020
594,880,LM_13_OZE_20200506_CS_5776_5810_w_datum.gpkg,2020-05-06 00:00:00+00:00,-63.04177474975586,-66.24600791931152,-75.16233139038086,580.0,54,102.44198307773664,"POLYGON ((-91.1446419357031 33.74199404189299, -91.09341656157348 33.74199404189299, -91.09341656157348 33.80492371493154, -91.1446419357031 33.80492371493154, -91.1446419357031 33.74199404189299))",63.04177474975586,63.04177474975586,39.40020832798078,2020
595,835,LM_12_EYB_20200507_CS_5640_5658_w_datum.gpkg,2020-05-07 00:00:00+00:00,-54.478397369384766,-55.889211654663086,-61.74274635314941,565.0,55,99.96924378635644,"POLYGON ((-91.17894367245566 33.6141505468669, -91.14899335829095 33.6141505468669, -91.14899335829095 33.653716758237415, -91.17894367245566 33.653716758237415, -91.17894367245566 33.6141505468669))",54.478397369384766,54.478397369384766,45.49084641697168,2020
596,881,LM_13_OZE_20200507_CS_5772_5786_w_datum.gpkg,2020-05-07 00:00:00+00:00,-54.19295883178711,-61.33766555786133,-73.91128845214844,576.0,54,101.78258593336858,"POLYGON ((-91.18930462892213 33.69916390253732, -91.11884054226195 33.69916390253732, -91.11884054226195 33.751036826367745, -91.18930462892213 33.751036826367745, -91.18930462892213 33.69916390253732))",54.19295883178711,54.19295883178711,47.58962710158147,2020
597,882,LM_13_OZE_20200508_CS_5676_5730_w_datum.gpkg,2020-05-08 00:00:00+00:00,-57.39687728881836,-64.82433319091797,-67.60349655151367,570.0,55,100.7934902168165,"POLYGON ((-91.23285052461763 33.65427613814644, -91.18532906227027 33.65427613814644, -91.18532906227027 33.70764493139195, -91.23285052461763 33.70764493139195, -91.23285052461763 33.65427613814644))",57.39687728881836,57.39687728881836,43.396612927998135,2020
598,883,LM_13_OZE_20200509_CS_5658_5692_w_datum.gpkg,2020-05-09 00:00:00+00:00,-45.96790313720703,-51.62600040435791,-60.14671592712402,567.0,55,100.29894235854046,"POLYGON ((-91.21405972202413 33.64671338045472, -91.17376556623516 33.64671338045472, -91.17376556623516 33.67774217191711, -91.21405972202413 33.67774217191711, -91.21405972202413 33.64671338045472))",45.96790313720703,45.96790313720703,54.33103922133343,2020
599,836,LM_12_EYB_20200511_CS_5594_5638_w_datum.gpkg,2020-05-11 00:00:00+00:00,-63.881465911865234,-72.68299865722656,-77.39167175292968,561.0,56,99.30984664198836,"POLYGON ((-91.16770264819218 33.5782925482596, -91.1271258323459 33.5782925482596, -91.1271258323459 33.635431680472514, -91.16770264819218 33.635431680472514, -91.16770264819218 33.5782925482596))",63.881465911865234,63.881465911865234,35.42838073012312,2020
600,837,LM_12_EYB_20200512_CS_5584_5592_w_datum.gpkg,2020-05-12 00:00:00+00:00,-51.90157318115234,-54.40933227539063,-70.41642761230469,559.0,56,98.98014806980434,"POLYGON ((-91.17597458421952 33.56871360153471, -91.14987152072558 33.56871360153471, -91.14987152072558 33.59367212300128, -91.17597458421952 33.59367212300128, -91.17597458421952 33.56871360153471))",51.90157318115234,51.90157318115234,47.07857488865201,2020
601,838,LM_12_EYB_20200513_CS_5542_5582_w_datum.gpkg,2020-05-13 00:00:00+00:00,-63.58833312988281,-74.50299644470215,-77.74800033569336,556.0,56,98.4856002115283,"POLYGON ((-91.23708155346112 33.5584031688374, -91.16428328118555 33.5584031688374, -91.16428328118555 33.586683830066384, -91.23708155346112 33.586683830066384, -91.23708155346112 33.5584031688374))",63.58833312988281,63.58833312988281,34.89726708164548,2020
602,839,LM_12_EYB_20200514_CS_5502_5540_w_datum.gpkg,2020-05-14 00:00:00+00:00,-46.05269241333008,-59.13957118988037,-70.22933197021484,552.0,57,96.5503050634585,"POLYGON ((-91.23778989499309 33.511487144873726, -91.18952689497657 33.511487144873726, -91.18952689497657 33.5581263540835, -91.23778989499309 33.5581263540835, -91.23778989499309 33.511487144873726))",46.05269241333008,46.05269241333008,50.49761265012842,2020
603,706,LM_10_SSL_20200514_CS_5234_5266_w_datum.gpkg,2020-05-14 00:00:00+00:00,-55.53648376464844,-61.67099666595459,-70.30850219726562,525.0,59,82.5111316763617,"POLYGON ((-91.11995466754053 33.193035429327246, -91.08209577947207 33.193035429327246, -91.08209577947207 33.24950070583329, -91.11995466754053 33.24950070583329, -91.11995466754053 33.193035429327246))",55.53648376464844,55.53648376464844,26.974647911713262,2020
604,707,LM_10_SSL_20200515_CS_5266_5324_w_datum.gpkg,2020-05-15 00:00:00+00:00,-49.514190673828125,-67.5984935760498,-75.04100036621094,529.0,59,84.11113016544533,"POLYGON ((-91.179137751769 33.23373230551292, -91.08789984451185 33.23373230551292, -91.08789984451185 33.30849175184135, -91.179137751769 33.30849175184135, -91.179137751769 33.23373230551292))",49.514190673828125,49.514190673828125,34.596939491617206,2020
605,782,LM_11_YBS_20200521_CS_5368_5402_w_datum.gpkg,2020-05-21 00:00:00+00:00,-48.45524597167969,-54.91386032104492,-65.21099853515625,538.0,58,89.0575210426582,"POLYGON ((-91.13924599285913 33.354179367830994, -91.09832171958612 33.354179367830994, -91.09832171958612 33.39801162334999, -91.13924599285913 33.39801162334999, -91.13924599285913 33.354179367830994))",48.45524597167969,48.45524597167969,40.60227507097851,2020
606,783,LM_11_YBS_20200522_CS_5402_5442_w_datum.gpkg,2020-05-22 00:00:00+00:00,,,,542.0,58,91.19831647717255,"POLYGON ((-91.1317181580174 33.398637345802605, -91.09871998994043 33.398637345802605, -91.09871998994043 33.45988499465833, -91.1317181580174 33.45988499465833, -91.1317181580174 33.398637345802605))",,,,2020
607,784,LM_11_YBS_20200523_CS_5426_5484_w_datum.gpkg,2020-05-23 00:00:00+00:00,-78.00765991210938,-81.60599708557129,-83.76499710083007,546.0,57,93.33911191168691,"POLYGON ((-91.17146316188484 33.43258480354738, -91.11142373791711 33.43258480354738, -91.11142373791711 33.50739657788613, -91.17146316188484 33.50739657788613, -91.17146316188484 33.43258480354738))",78.00765991210938,78.00765991210938,15.331451999577538,2020
608,785,LM_11_YBS_20200524_CS_5448_5502_w_datum.gpkg,2020-05-24 00:00:00+00:00,-74.94190216064453,-81.25850105285645,-83.45100021362305,548.0,57,94.40950962894412,"POLYGON ((-91.19786954280227 33.47003988277517, -91.11303307526761 33.47003988277517, -91.11303307526761 33.52152521587945, -91.19786954280227 33.52152521587945, -91.19786954280227 33.47003988277517))",74.94190216064453,74.94190216064453,19.46760746829959,2020
609,647,LM_09_LPM_20200525_CS_4958_4986_w_datum.gpkg,2020-05-25 00:00:00+00:00,,,,497.0,62,71.31114225277629,"POLYGON ((-91.07561601473576 32.89262824016799, -91.05992364874083 32.89262824016799, -91.05992364874083 32.9356514074989, -91.07561601473576 32.9356514074989, -91.07561601473576 32.89262824016799))",,,,2020
610,648,LM_09_LPM_20200526_CS_4958_5016_w_datum.gpkg,2020-05-26 00:00:00+00:00,-32.248870849609375,-38.61564540863037,-62.52099990844727,499.0,62,72.1111414973181,"POLYGON ((-91.11560780794075 32.89714675934507, -91.06837374775493 32.89714675934507, -91.06837374775493 32.95645150658983, -91.11560780794075 32.95645150658983, -91.11560780794075 32.89714675934507))",32.248870849609375,32.248870849609375,39.862270647708726,2020
611,649,LM_09_LPM_20200527_CS_5018_5044_w_datum.gpkg,2020-05-27 00:00:00+00:00,-28.51593017578125,-38.78183174133301,-52.78433418273926,503.0,62,73.71113998640173,"POLYGON ((-91.1633350306115 32.95104024594224, -91.11691024356617 32.95104024594224, -91.11691024356617 32.97488114958737, -91.1633350306115 32.97488114958737, -91.1633350306115 32.95104024594224))",28.51593017578125,28.51593017578125,45.19520981062048,2020
612,650,LM_09_LPM_20200528_CS_5046_5082_w_datum.gpkg,2020-05-28 00:00:00+00:00,-37.63178634643555,-45.73099899291992,-46.1560001373291,506.0,61,74.91113885321445,"POLYGON ((-91.17540298464141 32.969262503691404, -91.13931536353911 32.969262503691404, -91.13931536353911 33.022057604949644, -91.17540298464141 33.022057604949644, -91.17540298464141 32.969262503691404))",37.63178634643555,37.63178634643555,37.279352506778906,2020
613,651,LM_09_LPM_20200529_CS_5076_5116_w_datum.gpkg,2020-05-29 00:00:00+00:00,-9.013962745666504,-19.57308340072632,-26.04719066619873,510.0,61,76.51113734229808,"POLYGON ((-91.172552039502 33.01811424711709, -91.1427218181688 33.01811424711709, -91.1427218181688 33.06903287368561, -91.172552039502 33.06903287368561, -91.172552039502 33.01811424711709))",9.013962745666504,9.013962745666504,67.49717459663158,2020
614,652,LM_09_LPM_20200603_CS_5116_5144_w_datum.gpkg,2020-06-03 00:00:00+00:00,-32.31754684448242,-42.67350006103516,-46.73385810852051,513.0,61,77.7111362091108,"POLYGON ((-91.1816401343465 33.06945226796925, -91.14830463439006 33.06945226796925, -91.14830463439006 33.11049132600686, -91.1816401343465 33.11049132600686, -91.1816401343465 33.06945226796925))",32.31754684448242,32.31754684448242,45.39358936462838,2020
615,653,LM_09_LPM_20200604_CS_5146_5188_w_datum.gpkg,2020-06-04 00:00:00+00:00,-44.286170959472656,-48.62671756744385,-51.7294979095459,517.0,60,79.31113469819444,"POLYGON ((-91.15883111865287 33.0983974857067, -91.08750223390435 33.0983974857067, -91.08750223390435 33.14066798931716, -91.15883111865287 33.14066798931716, -91.15883111865287 33.0983974857067))",44.286170959472656,44.286170959472656,35.02496373872178,2020
616,654,LM_09_LPM_20200605_CS_5148_5182_w_datum.gpkg,2020-06-05 00:00:00+00:00,,,,516.0,60,78.91113507592354,"POLYGON ((-91.15614645883335 33.114477130115844, -91.1115189768129 33.114477130115844, -91.1115189768129 33.14117110375051, -91.15614645883335 33.14117110375051, -91.15614645883335 33.114477130115844))",,,,2020
617,655,LM_09_LPM_20200606_CS_5190_5234_w_datum.gpkg,2020-06-06 00:00:00+00:00,-50.36100387573242,-50.36100387573242,-50.36100387573242,521.0,60,80.91113318727807,"POLYGON ((-91.10250065536076 33.13201482250033, -91.07744678738356 33.13201482250033, -91.07744678738356 33.198132759814285, -91.10250065536076 33.198132759814285, -91.10250065536076 33.13201482250033))",50.36100387573242,50.36100387573242,30.550129311545646,2020
618,786,LM_11_YBS_20200629_CS_5330_5360_SPECIAL_w_datum.gpkg,2020-06-29 00:00:00+00:00,-56.51724243164063,-67.7249984741211,-72.26500015258789,535.0,58,87.45192446677243,"POLYGON ((-91.18547719502355 33.31471285759922, -91.13615556920068 33.31471285759922, -91.13615556920068 33.35317668490248, -91.18547719502355 33.35317668490248, -91.18547719502355 33.31471285759922))",56.51724243164063,56.51724243164063,30.934682035131793,2020
619,551,LM_08_MVF_20200630_CS_4810_4880_SPECIAL_w_datum.gpkg,2020-06-30 00:00:00+00:00,-45.81434631347656,-50.41249942779541,-53.56999893188477,485.0,63,66.5111467855254,"POLYGON ((-91.16254306045407 32.72901724046488, -91.11546131584547 32.72901724046488, -91.11546131584547 32.80924624958219, -91.16254306045407 32.80924624958219, -91.16254306045407 32.72901724046488))",45.81434631347656,45.81434631347656,20.696800472048835,2020
620,1069,LM_15_CVB_20200716_CS_5940_5970_SPECIAL_w_datum.gpkg,2020-07-16 00:00:00+00:00,-93.11443328857422,-100.8550033569336,-104.99500427246092,595.0,52,108.88986706673104,"POLYGON ((-91.04580692730133 33.91279124953161, -91.0057908482485 33.91279124953161, -91.0057908482485 33.95044983141321, -91.04580692730133 33.95044983141321, -91.04580692730133 33.91279124953161))",93.11443328857422,93.11443328857422,15.775433778156824,2020
621,708,LM_10_SSL_20200717_CS_5245_5265_SPECIAL_w_datum.gpkg,2020-07-17 00:00:00+00:00,-60.820125579833984,-65.73724937438965,-71.54699783325195,526.0,59,82.91113129863261,"POLYGON ((-91.11875558870214 33.20858149472945, -91.08909256972625 33.20858149472945, -91.08909256972625 33.239555606751836, -91.11875558870214 33.239555606751836, -91.11875558870214 33.20858149472945))",60.820125579833984,60.820125579833984,22.091005718798627,2020
622,215,LM_05_VGG_20200828_CS_4270_4295_SPECIAL_w_datum.gpkg,2020-08-28 00:00:00+00:00,-10.371532440185549,-19.5239896774292,-25.481611061096192,428.0,69,48.906002694812486,"POLYGON ((-90.98885936521876 32.21227120394477, -90.9771202720429 32.21227120394477, -90.9771202720429 32.250865259694976, -90.98885936521876 32.250865259694976, -90.98885936521876 32.21227120394477))",10.371532440185549,10.371532440185549,38.53447025462694,2020
623,1070,LM_15_CVB_20200922_CS_5940_5970_SPECIAL_w_datum.gpkg,2020-09-22 00:00:00+00:00,-84.9896469116211,-90.74513626098631,-97.41666412353516,596.0,52,109.40110684477962,"POLYGON ((-91.04625988028278 33.912811208808954, -91.00889545583868 33.912811208808954, -91.00889545583868 33.95060468128304, -91.04625988028278 33.95060468128304, -91.04625988028278 33.912811208808954))",84.9896469116211,84.9896469116211,24.411459933158525,2020
624,552,LM_08_MVF_20201006_CS_4800_4890_SPECIAL_w_datum.gpkg,2020-10-06 00:00:00+00:00,-42.14242172241211,-50.06038761138916,-54.15959930419922,486.0,63,66.91114640779631,"POLYGON ((-91.1627719834643 32.72930594279379, -91.09904319218283 32.72930594279379, -91.09904319218283 32.82347935102148, -91.1627719834643 32.82347935102148, -91.1627719834643 32.72930594279379))",42.14242172241211,42.14242172241211,24.7687246853842,2020
625,787,LM_11_YBS_20201108_CS_5370_5390_SPECIAL_w_datum.gpkg,2020-11-08 00:00:00+00:00,-52.98513412475586,-61.27687454223633,-67.63890151977539,538.0,58,89.0575210426582,"POLYGON ((-91.13639312388158 33.35639392946268, -91.10657134734782 33.35639392946268, -91.10657134734782 33.383513016220185, -91.13639312388158 33.383513016220185, -91.13639312388158 33.35639392946268))",52.98513412475586,52.98513412475586,36.072386917902335,2020
626,553,LM_08_MVF_20201119_CS_4850_4880_SPECIAL_w_datum.gpkg,2020-11-19 00:00:00+00:00,-47.753787994384766,-50.15833568572998,-55.53514442443848,487.0,63,67.31114603006722,"POLYGON ((-91.1621809859676 32.76526544168307, -91.14872861312155 32.76526544168307, -91.14872861312155 32.809269074235466, -91.1621809859676 32.809269074235466, -91.1621809859676 32.76526544168307))",47.753787994384766,47.753787994384766,19.557358035682455,2020
627,1273,LM_24_CARX_20210114_CS_870_866_MERRIWETHER_LWRP_w_datum.gpkg,2021-01-14 00:00:00+00:00,220.58711388440383,216.15700009536744,212.72399966430663,868.0,25,246.25374267704856,"POLYGON ((-89.5974521828783 36.33313332937219, -89.51906065674619 36.33313332937219, -89.51906065674619 36.348622258195206, -89.5974521828783 36.348622258195206, -89.5974521828783 36.33313332937219))",220.58711388440383,220.58711388440383,25.66662879264473,2021
628,1274,LM_24_CARX_20210119_CS_8423_840_LINWOOD_LWRP_w_datum.gpkg,2021-01-19 00:00:00+00:00,211.46364572632928,208.1333333174388,201.0999997329712,841.0,28,235.4772580645161,"POLYGON ((-89.59587296966616 36.11988325366332, -89.57906635820625 36.11988325366332, -89.57906635820625 36.16104590570938, -89.59587296966616 36.16104590570938, -89.59587296966616 36.11988325366332))",211.46364572632928,211.46364572632928,24.013612338186817,2021
629,1324,LM_26_HIKX_20210121_CS_9314_927_LOWER_WOLF_LWRP_w_datum.gpkg,2021-01-21 00:00:00+00:00,215.66379124663243,209.09700116348267,196.0570012969971,929.0,19,270.7705252963063,"POLYGON ((-89.17968398785818 36.64173172655917, -89.14228917220457 36.64173172655917, -89.14228917220457 36.70026868461246, -89.17968398785818 36.70026868461246, -89.17968398785818 36.64173172655917))",215.66379124663243,215.66379124663243,55.10673404967386,2021
630,1071,LM_15_CVB_20210121_CS_5940_5970_SPECIAL_w_datum.gpkg,2021-01-21 00:00:00+00:00,-79.23392486572266,-86.77146339416504,-92.48500061035156,596.0,52,109.40110684477962,"POLYGON ((-91.04616696963718 33.912757910236614, -91.00893834699357 33.912757910236614, -91.00893834699357 33.95058315374962, -91.04616696963718 33.95058315374962, -91.04616696963718 33.912757910236614))",79.23392486572266,79.23392486572266,30.167181979056963,2021
631,1325,LM_26_HIKX_20210121_CS_936_9315_UPPER_WOLF_LWRP_w_datum.gpkg,2021-01-21 00:00:00+00:00,238.7691458104816,230.01099923706064,227.75385624367857,933.0,19,272.4139781749837,"POLYGON ((-89.16354294318407 36.698870418790044, -89.12015363082632 36.698870418790044, -89.12015363082632 36.75095845252763, -89.16354294318407 36.75095845252763, -89.16354294318407 36.698870418790044))",238.7691458104816,238.7691458104816,33.64483236450209,2021
632,1254,LM_23_OSCX_20210128_CS_817_811_TAMM_RS_LWRP_w_datum.gpkg,2021-01-28 00:00:00+00:00,192.0211387805702,187.58312483708065,177.49666768391924,815.0,30,221.1056062291435,"POLYGON ((-89.7330549340516 35.872861710733616, -89.6562293989181 35.872861710733616, -89.6562293989181 35.91343004766596, -89.7330549340516 35.91343004766596, -89.7330549340516 35.872861710733616))",192.0211387805702,192.0211387805702,29.084467448573292,2021
633,554,LM_08_MVF_20210128_CS_4820_4900_SPECIAL_w_datum.gpkg,2021-01-28 00:00:00+00:00,-44.45919036865234,-50.1761589050293,-55.11955909729004,486.0,63,66.91114640779631,"POLYGON ((-91.16213549001091 32.729309876477075, -91.13295358965782 32.729309876477075, -91.13295358965782 32.83727752844966, -91.16213549001091 32.83727752844966, -91.16213549001091 32.729309876477075))",44.45919036865234,44.45919036865234,22.451956039143973,2021
634,1182,LM_19_MEMX_20210302_CS_720_7176_ARMS_LWRP_w_datum.gpkg,2021-03-02 00:00:00+00:00,149.88079623537354,145.78000038146973,140.34666730244956,719.0,40,167.87416525183926,"POLYGON ((-90.27703426343737 35.01368283598352, -90.23338882424169 35.01368283598352, -90.23338882424169 35.02481734662702, -90.27703426343737 35.02481734662702, -90.27703426343737 35.01368283598352))",149.88079623537354,149.88079623537354,17.99336901646572,2021
635,1300,LM_25_MADX_20210311_CS_902_898_WINCHESTER_LWRP_w_datum.gpkg,2021-03-11 00:00:00+00:00,235.2492719147576,231.64599961853023,223.0700012359619,901.0,22,259.95617554858933,"POLYGON ((-89.49853244653494 36.451350529252466, -89.43989794553121 36.451350529252466, -89.43989794553121 36.48404458160467, -89.49853244653494 36.48404458160467, -89.49853244653494 36.451350529252466))",235.2492719147576,235.2492719147576,24.70690363383173,2021
636,1275,LM_24_CARX_20210312_CS_842_840_LINWOOD_LWRP_w_datum.gpkg,2021-03-12 00:00:00+00:00,208.0512261431023,203.9916664679845,199.3199999809265,841.0,28,235.4772580645161,"POLYGON ((-89.60148810949435 36.12003176883387, -89.57903985261562 36.12003176883387, -89.57903985261562 36.16259439388817, -89.60148810949435 36.16259439388817, -89.60148810949435 36.12003176883387))",208.0512261431023,208.0512261431023,27.426031921413795,2021
